blockNumber,timeStamp,blockReward
9256594,1578705743,2023372830977340000
9256593,1578705736,2005937823500000000
9256495,1578704574,2018198474000000000
9256329,1578702287,2017291853520220000
9256293,1578701868,2094612174834767915
9255933,1578697212,2012936189250000000
9255560,1578692100,2082032800225059680
9255497,1578691199,2084530544350042000
9255425,1578690251,2002550451000000000
9255396,1578689847,2047518963002279224
9255383,1578689714,2009772459000000000
9255358,1578689425,2076801117700065128
9255131,1578686654,2001868278000000000
9254968,1578684623,2065306281247600128
9254861,1578683073,2014232593600000000
9254791,1578682284,2035385748100447634
9254751,1578681727,2039579807628879286
9254614,1578680089,2003834305250000000
9254326,1578676088,2008881500037458318
9254027,1578672219,2073088645312169507
9253895,1578670456,2080628539661000000
9253801,1578669244,2015271269425921689
9253740,1578668483,2014834366371674690
9253732,1578668422,2006885235047320644
9253589,1578666547,2139183011095296704
9253538,1578665895,2079032731287816284
9253521,1578665632,2002100000053177847
9253430,1578664315,2092728704821552059
9253422,1578664191,2071537832659569456
9253359,1578663296,2010292278000000000
9253358,1578663285,2054640742999714000
9253355,1578663267,2078806178364155700
9253317,1578662669,2087007230340364000
9253067,1578659578,2003744830059775882
9253040,1578659300,2065172065727019322
9253038,1578659268,2023350369958532650
9253025,1578659105,2019926482800000000
9253007,1578658885,2112125076678183000
9252926,1578657868,2089423463973302893
9252918,1578657676,2058219177463893200
9252782,1578655809,2152031458540546242
9252731,1578655278,2076410440598256900
9252411,1578651096,2060443474116568288
9252359,1578650261,2033633528675528486
9252335,1578649938,2053258092052866200
9252234,1578648687,2053406870772330092
9252137,1578647427,2040284306856658906
9252121,1578647230,2160241391378776256
9251959,1578645008,2004138126067184202
9251829,1578643459,2095851898906251135
9251795,1578642952,2115014909039112778
9251652,1578640888,2208519954803047447
9251615,1578640364,2031676220441906250
9251605,1578640192,2236617037332133965
9251603,1578640179,2098299827423091518
9251584,1578639964,2043959872523290588
9251581,1578639947,2092199241699291844
9251522,1578639054,2075213884089918334
9251469,1578638319,2012027309838000000
9251373,1578637088,2118776104516639900
9251159,1578634265,2058932803124527926
9251120,1578633802,2060814818859837006
9251094,1578633487,2056919539145830627
9250848,1578630403,2035390809351718750
9250751,1578629028,2009585541500000000
9250680,1578628211,2028286560287715441
9250655,1578627818,2109861960634364488
9250633,1578627531,2039797074416473331
9250625,1578627390,2150729627831932646
9250600,1578626971,2030873880525512062
9250578,1578626647,2024140555360306675
9250546,1578626221,2003397805075495411
9250280,1578622853,2055704160529686193
9250215,1578622134,2071506497080203180
9250179,1578621576,2129754841636983961
9250109,1578620852,2057851802628573655
9250098,1578620716,2098430582101404179
9249653,1578614470,2025724066128321959
9249562,1578613228,2003873240000000000
9249423,1578611427,2009010906100000000
9249393,1578611112,2067091899404377457
9249341,1578610492,2092956177424120651
9249321,1578610179,2012833131780962212
9249128,1578607845,2008698083708000000
9249083,1578607290,2017961079200000000
9249047,1578606809,2010293215914043632
9249042,1578606726,2098186864472897984
9248889,1578604606,2000132300000000000
9248817,1578603594,2003674320800000000
9248816,1578603591,2017615017088230000
9248715,1578602283,2041445114850000000
9248591,1578600505,2002682840095358969
9248416,1578598138,2000339545000000000
9248324,1578597015,2002004757607189130
9248121,1578594452,2022346344200000000
9248008,1578593009,2055995224828844792
9247972,1578592478,2050976915618174976
9247964,1578592397,2017325607414468961
9247917,1578591901,2091314784037329230
9247711,1578589350,2001895430120454653
9247678,1578588980,2048145235630000000
9247642,1578588393,2044013525412368893
9247607,1578587992,2137317401424465000
9247368,1578584723,2097677170357744036
9247301,1578583857,2011754664000000000
9247298,1578583802,2117755335000000000
9247242,1578583223,2033379909972642999
9247221,1578582869,2063109000135387048
9247124,1578581601,2007176746000000000
9246956,1578579531,2014194002440650000
9246908,1578578927,2073420731918242180
9246819,1578577883,2182498213202416740
9246621,1578575166,2112534310099250174
9246557,1578574260,2141988100299447225
9246479,1578573244,2005190457200000000
9246373,1578571695,2017113825234955523
9246200,1578569444,2119729651421700265
9246179,1578569193,2050578804939729548
9246137,1578568460,2054873152850000000
9246038,1578567240,2070129690642058440
9245966,1578566200,2070515689514897713
9245951,1578565995,2052115630947739541
9245840,1578564617,2015063954020822830
9245800,1578564103,2029354221808884149
9245790,1578563987,2015870604800000000
9245784,1578563962,2026938198150000000
9245722,1578563149,2161027302616833672
9245562,1578560985,2209203230286772444
9245491,1578559970,2025449906129600000
9245449,1578559438,2155446956662351703
9245417,1578558901,2157319119086698285
9245355,1578558084,2114815450995032100
9245189,1578555913,2029826735600000000
9245108,1578554604,2149649099003230487
9245021,1578553293,2224460580885787689
9244984,1578552694,2159171479155900000
9244720,1578549214,2135438266841973938
9244615,1578547708,2051202954633100000
9244501,1578546331,2012037240090000000
9244474,1578545921,2004925655171016437
9244458,1578545673,2019585690600000000
9244353,1578544378,2001832089192199602
9244277,1578543434,2009907162390000000
9244225,1578542820,2059705343402960098
9244183,1578542172,2020790183690000000
9244094,1578541015,2125959971692160000
9243996,1578539440,2031801399187753000
9243960,1578539045,2010411665800000000
9243948,1578538947,2056572442973790000
9243903,1578538354,2119907495780303866
9243615,1578534777,2019956787554032000
9243535,1578533629,2060939456086249013
9243481,1578532944,2017311121611197000
9243431,1578532255,2046465554630049066
9243385,1578531602,2034173734104238000
9243340,1578531057,2085148431472921426
9243215,1578529278,2002417896900000000
9243185,1578528896,2086670478450000000
9242896,1578524968,2033674603811077352
9242887,1578524835,2003559588000000000
9242885,1578524802,2029945607200208824
9242797,1578523465,2043759717121137857
9242689,1578521769,2013886358000000000
9242646,1578521244,2005733573000000000
9242403,1578518256,2009264946554731550
9242399,1578518242,2001884031200000000
9242336,1578517227,2094568260050000000
9242121,1578514821,2043889439120000000
9241850,1578511362,2023718592925118200
9241814,1578510909,2001483830216021981
9241806,1578510805,2003724001884280000
9241676,1578509082,2000849853000000000
9241604,1578508152,2027630548630341232
9241441,1578506250,2049845928204943438
9241325,1578504878,2026914235710094800
9241284,1578504236,2060950691734646398
9241242,1578503713,2135066607258586942
9241207,1578503329,2142101003115456165
9241032,1578500679,2066928135050000000
9240920,1578498883,2166686119200000000
9240855,1578497860,2096571103848898449
9240751,1578496431,2047535825971241210
9240643,1578495180,2010452267370000000
9240640,1578495153,2070867795581599332
9240438,1578492706,2094975609122103172
9240312,1578491106,2177943965140741000
9240278,1578490618,2087718005866815250
9240204,1578489705,2129106282066778309
9240194,1578489560,2087240572607559279
9240080,1578487744,2102470634454435413
9239907,1578485198,2086760689682062148
9239875,1578484733,2151994459526810688
9239752,1578483081,2060648157610402470
9239677,1578482014,2023650711676831307
9239532,1578480165,2008185395931400000
9239436,1578478857,2163666485453986859
9239321,1578477268,2027788306100090269
9239199,1578475643,2101727471737110405
9239197,1578475610,2130692946707848650
9238978,1578472428,2032923508508113277
9238950,1578472000,2175588328315018689
9238873,1578471017,2211935239669694428
9238812,1578470215,2179700107284378200
9238624,1578467712,2033873817800000000
9238609,1578467522,2188904002137555000
9238485,1578465905,2153377951891202637
9238250,1578462994,2071015220945020000
9238151,1578461630,2202416645781497564
9237943,1578458904,2096025944422400000
9237832,1578457751,2099275050806838056
9237601,1578454681,2238655497552206000
9237413,1578452058,2025345962397416942
9237408,1578451982,2065811230272857686
9237288,1578450487,2181962415251534441
9237167,1578448922,2044135024678436274
9237074,1578447606,2030432262023000000
9236843,1578444408,2069560175093651462
9236824,1578444233,2019707401779278000
9236802,1578444050,2074279505350093663
9236657,1578442024,2106662694190911693
9236514,1578440006,2059124723781504746
9236420,1578438926,2042303905150000000
9236277,1578436850,2028568140400000000
9236177,1578435710,2073534994863853991
9236143,1578435108,2003349465344672088
9236132,1578434979,2005071340387385683
9236110,1578434674,2006985095000000000
9235954,1578432591,2028765189282800000
9235932,1578432294,2091427865303610512
9235907,1578431990,2000000000435377706
9235804,1578430715,2000987000489319536
9235735,1578429904,2048482553313456452
9235650,1578428718,2022740444600000000
9235638,1578428506,2005534181000000000
9235615,1578428257,2012650621600000000
9235540,1578427203,2311581050000000000
9235539,1578427197,2010408264750000000
9235297,1578423830,2062815000549952005
9235241,1578423046,2036134849814792120
9234805,1578417410,2021382884000000000
9234627,1578415168,2069579574637355000
9234555,1578414300,2140968612228787136
9234486,1578413299,2004700715050457398
9234436,1578412531,2001210781944668906
9234284,1578410683,2210793099741959000
9234234,1578409979,2003419951780744324
9234056,1578407737,2023099228198764280
9234015,1578407200,2001469295877469202
9233977,1578406697,2015827436902200452
9233907,1578405626,2172071150935688700
9233802,1578404282,2108785441963930559
9233790,1578404123,2150683348480480000
9233721,1578403120,2051408114300524412
9233581,1578401261,2025623661340073178
9233543,1578400861,2035637739450435710
9233512,1578400503,2067127519735290797
9233461,1578399825,2070046640973239592
9233060,1578394383,2000000000000000000
9233017,1578393845,2008488268986209449
9232973,1578393378,2018424878900000000
9232877,1578391938,2002430380108400427
9232708,1578389782,2095181659947415001
9232485,1578387068,2160705818133083096
9232474,1578386876,2056166687034510973
9232367,1578385311,2070908863010283449
9232284,1578384439,2198069275275579351
9232239,1578383699,2071855236116172335
9232026,1578380785,2135258104026996791
9231913,1578379216,2077587262281197825
9231760,1578377351,2028791869639341619
9231530,1578374247,2082264895230000000
9231377,1578372234,2000630001400079876
9231365,1578372124,2015050780318750000
9231218,1578370128,2019569412491729700
9231128,1578368892,2003918789947650319
9231109,1578368635,2082796002644256807
9231083,1578368251,2124812380828555465
9231044,1578367787,2030611058277893596
9230908,1578365876,2069646413829268468
9230854,1578365128,2181308558407170658
9230759,1578363865,2007767840200000000
9230649,1578362397,2024188312801066497
9230522,1578360869,2072797729540967480
9230441,1578359705,2027493645100000000
9230373,1578358859,2134976062303310442
9230244,1578357185,2023000036769108712
9230212,1578356766,2039342039622507948
9230121,1578355624,2022392758987629105
9230057,1578354879,2011617305100000000
9229926,1578352973,2050664311662131629
9229734,1578350460,2031998040455900000
9229502,1578347673,2011902525000000000
9229352,1578345587,2195654951259820070
9229332,1578345352,2031304494733058710
9229118,1578342718,2002285577000000000
9229069,1578342106,2006393258800000000
9229047,1578341790,2013321418000000000
9229045,1578341781,2024606070087902350
9228668,1578336909,2030623840071616426
9228399,1578333189,2077014177766199234
9228376,1578332864,2084062942091062938
9227957,1578327343,2069789190486072922
9227836,1578325707,2062203537598221228
